date,id,parentId,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
Sep-14,uid-708,DD50,Junior,,SEO (L),Senior Executive Officer,Sustainable Land Management & Livestock Farming,0,36610,43190,Policy
Sep-14,uid-709,DD50,Junior,,SEO (N),Senior Executive Officer,Sustainable Land Management & Livestock Farming,0,33900,40000,Policy
Sep-14,uid-710,DD52,Junior,,AO (L),Administrative Officer,Sustainable Land Management & Livestock Farming,0,22070,23170,Policy
Sep-14,uid-711,DD52,Junior,,AO (L),Personal Secretary,Sustainable Land Management & Livestock Farming,0,22070,23170,Policy
Sep-14,uid-712,DD52,Junior,,EO (L),Not in Post,Sustainable Land Management & Livestock Farming,0,25500,29210,Policy
Sep-14,uid-713,DD52,Junior,,EO (N),Executive Officer,Sustainable Land Management & Livestock Farming,0,22820,26040,Policy
Sep-14,uid-714,DD52,Junior,,G7 (L),Grade 7,Sustainable Land Management & Livestock Farming,0,49400,59290,Policy
Sep-14,uid-715,DD52,Junior,,G7 (N),Grade 7,Sustainable Land Management & Livestock Farming,0,44970,53910,Policy
Sep-14,uid-716,DD52,Junior,,G7 (N),Not in Post,Sustainable Land Management & Livestock Farming,0,44970,53910,Policy
Sep-14,uid-717,DD52,Junior,,HEO (N),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,27400,31680,Policy
Sep-14,uid-718,DD52,Junior,,SEO (N),Senior Executive Officer,Sustainable Land Management & Livestock Farming,0,33900,40000,Policy
Sep-14,uid-719,DD54,Junior,,AO (L),Administrative Officer,Sustainable Land Management & Livestock Farming,0,22070,23170,Policy
Sep-14,uid-720,DD54,Junior,,EO (L),Executive Officer,Sustainable Land Management & Livestock Farming,0,25500,29210,Policy
Sep-14,uid-721,DD54,Junior,,EO (L),Not in Post,Sustainable Land Management & Livestock Farming,0,25500,29210,Policy
Sep-14,uid-722,DD54,Junior,,FS (L),Higher Executive Officer (D),Sustainable Land Management & Livestock Farming,0,27500,36000,Policy
Sep-14,uid-723,DD54,Junior,,G6 (L),Grade 6,Sustainable Land Management & Livestock Farming,0,59050,70310,Policy
Sep-14,uid-724,DD54,Junior,,G7 (L),Grade 7,Sustainable Land Management & Livestock Farming,0,49400,59290,Policy
Sep-14,uid-725,DD54,Junior,,HEO (L),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,30510,35350,Policy
Sep-14,uid-726,DD54,Junior,,HEO (L),Higher Scientific Officer,Sustainable Land Management & Livestock Farming,0,30510,35350,Science and Engineering
Sep-14,uid-727,DD54,Junior,,HEO (L),Not in Post,Sustainable Land Management & Livestock Farming,0,30510,35350,Policy
Sep-14,uid-728,DD54,Junior,,HEO (N),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,27400,31680,Policy
Sep-14,uid-729,DD54,Junior,,SEO (L),Senior Executive Officer,Sustainable Land Management & Livestock Farming,0,36610,43190,Policy
Sep-14,uid-730,DD54,Junior,,SEO (L),Senior Scientific Officer,Sustainable Land Management & Livestock Farming,0,36610,43190,Science and Engineering
Sep-14,uid-731,DD55,Junior,,AA (L),Administrative Assistant,Sustainable Land Management & Livestock Farming,0,19320,19890,Policy
Sep-14,uid-732,DD55,Junior,,AO (L),Administrative Officer,Sustainable Land Management & Livestock Farming,0,22070,23170,Policy
Sep-14,uid-733,DD55,Junior,,EO (L),Executive Officer,Sustainable Land Management & Livestock Farming,0,25500,29210,Policy
Sep-14,uid-734,DD55,Junior,,FS (L),Assistant Economist,Sustainable Land Management & Livestock Farming,0,27500,36000,Economics
Sep-14,uid-735,DD55,Junior,,G7 (L),Grade 7,Sustainable Land Management & Livestock Farming,0,49400,59290,Policy
Sep-14,uid-736,DD55,Junior,,HEO (L),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,30510,35350,Policy
Sep-14,uid-737,DD55,Junior,,HEO (N),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,27400,31680,Policy
Sep-14,uid-738,DD55,Junior,,SEO (L),Senior Executive Officer,Sustainable Land Management & Livestock Farming,0,36610,43190,Policy
Sep-14,uid-739,DD55,Junior,,SEO (L),Senior Scientific Officer,Sustainable Land Management & Livestock Farming,0,36610,43190,Science and Engineering
Sep-14,uid-740,DD55,Junior,,SEO (L),Not in Post,Sustainable Land Management & Livestock Farming,0,36610,43190,Policy
Sep-14,uid-741,DD55,Junior,,SEO (N),Senior Executive Officer,Sustainable Land Management & Livestock Farming,0,33900,40000,Policy
Sep-14,uid-742,DD56,Junior,,AO (L),Personal Secretary,Sustainable Land Management & Livestock Farming,0,22070,23170,Policy
Sep-14,uid-743,DD56,Junior,,EO (N),Executive Officer,Sustainable Land Management & Livestock Farming,0,22820,26040,Policy
Sep-14,uid-744,DD56,Junior,,FS (L),Assistant Statistician,Sustainable Land Management & Livestock Farming,0,27500,36000,Statisticians
Sep-14,uid-745,DD56,Junior,,G6 (L),Grade 6,Sustainable Land Management & Livestock Farming,0,59050,70310,Policy
Sep-14,uid-746,DD56,Junior,,G7 (L),Grade 7,Sustainable Land Management & Livestock Farming,0,49400,59290,Policy
Sep-14,uid-747,DD56,Junior,,G7 (L),Grade 7,Sustainable Land Management & Livestock Farming,0,49400,59290,Statisticians
Sep-14,uid-748,DD56,Junior,,G7 (N),Grade 7,Sustainable Land Management & Livestock Farming,0,44970,53910,Policy
Sep-14,uid-749,DD56,Junior,,G7 (N),Grade 7,Sustainable Land Management & Livestock Farming,0,44970,53910,Statisticians
Sep-14,uid-750,DD56,Junior,,HEO (N),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,27400,31680,Policy
Sep-14,uid-751,DD56,Junior,,SEO (N),Senior Scientific Officer,Sustainable Land Management & Livestock Farming,0,33900,40000,Science and Engineering
Sep-14,uid-752,DD56,Junior,,SEO (OL),Senior Scientific Officer,Sustainable Land Management & Livestock Farming,0,36240,42760,Science and Engineering
Sep-14,uid-753,DD57,Junior,,G7 (L),Grade 7,Sustainable Land Management & Livestock Farming,0,49400,59290,Policy
Sep-14,uid-754,DD57,Junior,,G7 (N),Grade 7,Sustainable Land Management & Livestock Farming,0,44970,53910,Policy
Sep-14,uid-755,DD83,Junior,,FS (L),Assistant Economist,Sustainable Land Management & Livestock Farming,0,27500,36000,Economics
Sep-14,uid-756,D14,Junior,,EO (L),Executive Officer,Water & Flood Management,0,25500,29210,Policy
Sep-14,uid-757,D14,Junior,,FS (L),Assistant Economist,Water & Flood Management,0,27500,36000,Economics
Sep-14,uid-758,D14,Junior,,FS (L),Higher Executive Officer (D),Water & Flood Management,0,27500,36000,Policy
Sep-14,uid-759,D14,Junior,,G6 (L),Grade 6,Water & Flood Management,0,59050,70310,Policy
Sep-14,uid-760,D14,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-761,D14,Junior,,HEO (L),Higher Executive Officer,Water & Flood Management,0,30510,35350,Policy
Sep-14,uid-762,D14,Junior,,HEO (L),Higher Scientific Officer,Water & Flood Management,0,30510,35350,Science and Engineering
Sep-14,uid-763,D14,Junior,,SEO (L),Senior Scientific Officer,Water & Flood Management,0,36610,43190,Science and Engineering
Sep-14,uid-764,DD38,Junior,,AO (N),Administrative Officer,Water & Flood Management,0,19060,20010,Policy
Sep-14,uid-765,DD38,Junior,,EO (L),Executive Officer,Water & Flood Management,0,25500,29210,Policy
Sep-14,uid-766,DD38,Junior,,EO (N),Executive Officer,Water & Flood Management,0,22820,26040,Policy
Sep-14,uid-767,DD38,Junior,,G6 (N),Grade 6,Water & Flood Management,0,54310,65080,Policy
Sep-14,uid-768,DD38,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-769,DD38,Junior,,G7 (L),Not in Post,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-770,DD38,Junior,,G7 (N),Grade 7,Water & Flood Management,0,44970,53910,Policy
Sep-14,uid-771,DD38,Junior,,HEO (N),Higher Executive Officer,Water & Flood Management,0,27400,31680,Policy
Sep-14,uid-772,DD38,Junior,,SEO (L),Senior Executive Officer,Water & Flood Management,0,36610,43190,Policy
Sep-14,uid-773,DD38,Junior,,SEO (N),Senior Executive Officer,Water & Flood Management,0,33900,40000,Policy
Sep-14,uid-774,DD52,Junior,,EO (L),Executive Officer,Water & Flood Management,0,25500,29210,Policy
Sep-14,uid-775,DD52,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-776,DD52,Junior,,HEO (L),Higher Executive Officer,Water & Flood Management,0,30510,35350,Policy
Sep-14,uid-777,DD52,Junior,,SEO (L),Senior Executive Officer,Water & Flood Management,0,36610,43190,Policy
Sep-14,uid-778,DD58,Junior,,AO (L),Administrative Officer,Water & Flood Management,0,22070,23170,Policy
Sep-14,uid-779,DD58,Junior,,EO (L),Executive Officer,Water & Flood Management,0,25500,29210,Policy
Sep-14,uid-780,DD58,Junior,,G6 (L),Grade 6,Water & Flood Management,0,59050,70310,Policy
Sep-14,uid-781,DD58,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-782,DD58,Junior,,G7 (N),Grade 7,Water & Flood Management,0,44970,53910,Policy
Sep-14,uid-783,DD58,Junior,,HEO (L),Higher Executive Officer,Water & Flood Management,0,30510,35350,Policy
Sep-14,uid-784,DD58,Junior,,HEO (N),Higher Executive Officer,Water & Flood Management,0,27400,31680,Policy
Sep-14,uid-785,DD58,Junior,,HEO (N),Higher Scientific Officer,Water & Flood Management,0,27400,31680,Science and Engineering
Sep-14,uid-786,DD58,Junior,,SEO (L),Senior Executive Officer,Water & Flood Management,0,36610,43190,Policy
Sep-14,uid-787,DD58,Junior,,SEO (L),Senior Scientific Officer,Water & Flood Management,0,36610,43190,Science and Engineering
Sep-14,uid-788,DD58,Junior,,SEO (N),Senior Executive Officer,Water & Flood Management,0,33900,40000,Policy
Sep-14,uid-789,DD58,Junior,,SEO (N),Senior Scientific Officer,Water & Flood Management,0,33900,40000,Science and Engineering
Sep-14,uid-790,DD59,Junior,,AO (L),Administrative Officer,Water & Flood Management,0,22070,23170,Operational Delivery
Sep-14,uid-791,DD59,Junior,,EO (L),Executive Officer,Water & Flood Management,0,25500,29210,Operational Delivery
Sep-14,uid-792,DD59,Junior,,G6 (L),Grade 6,Water & Flood Management,0,59050,70310,Operational Delivery
Sep-14,uid-793,DD59,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Operational Delivery
Sep-14,uid-794,DD59,Junior,,G7 (L),Not in Post,Water & Flood Management,0,49400,59290,Operational Delivery
Sep-14,uid-795,DD59,Junior,,HEO (L),Higher Executive Officer,Water & Flood Management,0,30510,35350,Operational Delivery
Sep-14,uid-796,DD59,Junior,,SEO (L),Senior Executive Officer,Water & Flood Management,0,36610,43190,Operational Delivery
Sep-14,uid-797,DD59,Junior,,SEO (L),Senior Professional and Technology Officer,Water & Flood Management,0,36610,43190,Operational Delivery
Sep-14,uid-798,DD60,Junior,,EO (L),Executive Officer,Water & Flood Management,0,25500,29210,Policy
Sep-14,uid-799,DD60,Junior,,FS (L),Higher Executive Officer (D),Water & Flood Management,0,27500,36000,Policy
Sep-14,uid-800,DD60,Junior,,G6 (L),Grade 6,Water & Flood Management,0,59050,70310,Policy
Sep-14,uid-801,DD60,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-802,DD60,Junior,,HEO (L),Higher Executive Officer,Water & Flood Management,0,30510,35350,Policy
Sep-14,uid-803,DD60,Junior,,SEO (L),Senior Executive Officer,Water & Flood Management,0,36610,43190,Policy
Sep-14,uid-804,DD62,Junior,,EO (L),Executive Officer,Water & Flood Management,0,25500,29210,Policy
Sep-14,uid-805,DD62,Junior,,FS (L),Higher Executive Officer (D),Water & Flood Management,0,27500,36000,Policy
Sep-14,uid-806,DD62,Junior,,G6 (L),Grade 6,Water & Flood Management,0,59050,70310,Policy
Sep-14,uid-807,DD62,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-808,DD62,Junior,,HEO (L),Higher Executive Officer,Water & Flood Management,0,30510,35350,Policy
Sep-14,uid-809,DD62,Junior,,HEO (L),Not in Post,Water & Flood Management,0,30510,35350,Policy
Sep-14,uid-810,DD62,Junior,,SEO (L),Senior Executive Officer,Water & Flood Management,0,36610,43190,Policy
Sep-14,uid-811,DD63,Junior,,AA (L),Administrative Assistant,Water & Flood Management,0,19320,19890,Policy
Sep-14,uid-812,DD63,Junior,,AO (L),Administrative Officer,Water & Flood Management,0,22070,23170,Policy
Sep-14,uid-813,DD63,Junior,,AO (L),Personal Secretary,Water & Flood Management,0,22070,23170,Policy
Sep-14,uid-814,DD63,Junior,,EO (L),Executive Officer,Water & Flood Management,0,25500,29210,Policy
Sep-14,uid-815,DD63,Junior,,G6 (L),Grade 6,Water & Flood Management,0,59050,70310,Policy
Sep-14,uid-816,DD63,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-817,DD63,Junior,,HEO (L),Higher Executive Officer,Water & Flood Management,0,30510,35350,Policy
Sep-14,uid-818,DD63,Junior,,SEO (L),Senior Executive Officer,Water & Flood Management,0,36610,43190,Policy
Sep-14,uid-819,DD63,Junior,,SEO (L),Senior Professional and Technology Officer,Water & Flood Management,0,36610,43190,Policy
Sep-14,uid-820,DD97,Junior,,G7 (L),Grade 7,Water & Flood Management,0,49400,59290,Policy
Sep-14,uid-821,DD97,Junior,,HEO (L),Higher Executive Officer,Water & Flood Management,0,30510,35350,Policy
Sep-14,uid-822,DG03,Junior,,EO (L),Executive Officer,Director General Offices,0,25500,29210,Policy
Sep-14,uid-823,DG03,Junior,,HEO (L),Higher Executive Officer,Director General Offices,0,30510,35350,Policy
