id,parentId,date,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
uid-138,1105340,Sep-15,Junior,,C1,Technology and Business Management,Navy Command,0,,37071,Science and Engineering
uid-139,1105340,Sep-15,Junior,,C1,Through Life Support,Navy Command,0,,37071,Operational Delivery
uid-140,1105340,Sep-15,Junior,,C1,Transport & Movement,Navy Command,0,,37071,Operational Delivery
uid-141,1105340,Sep-15,Junior,,C1,WOME Production ,Navy Command,0,,37071,Science and Engineering
uid-142,1105340,Sep-15,Junior,,C1,WOME Safety ,Navy Command,0,,37071,Science and Engineering
uid-143,1105340,Sep-15,Junior,,C2,Administrative Support,Navy Command,0,,30424,Operational Delivery
uid-144,1105340,Sep-15,Junior,,C2,AeroEng(Aero/Struct/Mech),Navy Command,0,,30424,Science and Engineering
uid-145,1105340,Sep-15,Junior,,C2,Afloat Support,Navy Command,0,,30424,Operational Delivery
uid-146,1105340,Sep-15,Junior,,C2,Audit and Assurance,Navy Command,0,,30424,Internal Audit
uid-147,1105340,Sep-15,Junior,,C2,Business Management,Navy Command,0,,30424,Operational Delivery
uid-148,1105340,Sep-15,Junior,,C2,Chemical/Bio Science and Tech,Navy Command,0,,30424,Science and Engineering
uid-149,1105340,Sep-15,Junior,,C2,Civilian HR Expert ,Navy Command,0,,30424,Human Resources
uid-150,1105340,Sep-15,Junior,,C2,Civilian HR Service Provider,Navy Command,0,,30424,Human Resources
uid-151,1105340,Sep-15,Junior,,C2,Civilian Training ,Navy Command,0,,30424,Operational Delivery
uid-152,1105340,Sep-15,Junior,,C2,Commercial Operations,Navy Command,0,,30424,Procurement
uid-153,1105340,Sep-15,Junior,,C2,Communication Planning,Navy Command,0,,30424,Communications
uid-154,1105340,Sep-15,Junior,,C2,Community Development Work,Navy Command,0,,30424,Operational Delivery
uid-155,1105340,Sep-15,Junior,,C2,Community Service ,Navy Command,0,,30424,Operational Delivery
uid-156,1105340,Sep-15,Junior,,C2,Configuration Management,Navy Command,0,,30424,Planning
uid-157,1105340,Sep-15,Junior,,C2,Decision Support,Navy Command,0,,30424,Finance
uid-158,1105340,Sep-15,Junior,,C2,Design and Imagery,Navy Command,0,,30424,Communications
uid-159,1105340,Sep-15,Junior,,C2,Direct Military Support,Navy Command,0,,30424,Operational Delivery
uid-160,1105340,Sep-15,Junior,,C2,Driving ,Navy Command,0,,30424,Operational Delivery
uid-161,1105340,Sep-15,Junior,,C2,E-Communcations,Navy Command,0,,30424,Communications
uid-162,1105340,Sep-15,Junior,,C2,Environmental Health,Navy Command,0,,30424,Operational Delivery
uid-163,1105340,Sep-15,Junior,,C2,Estate Advice ,Navy Command,0,,30424,Property and asset management
uid-164,1105340,Sep-15,Junior,,C2,Estate Planning ,Navy Command,0,,30424,Property and asset management
uid-165,1105340,Sep-15,Junior,,C2,Estates Management ,Navy Command,0,,30424,Property and asset management
uid-166,1105340,Sep-15,Junior,,C2,External Communications,Navy Command,0,,30424,Communications
uid-167,1105340,Sep-15,Junior,,C2,Historical ,Navy Command,0,,30424,Knowledge and Information Management (KIM)
uid-168,1105340,Sep-15,Junior,,C2,Information Assurance,Navy Command,0,,30424,Knowledge and Information Management (KIM)
uid-169,1105340,Sep-15,Junior,,C2,Information Technology,Navy Command,0,,30424,Information Technology
