date,level,id,parentId
Sep-15,,,DFE-1148
Sep-15,,,DFE-1280
Sep-15,,,DFE-1029
Sep-15,,,DFE-1161
Sep-15,,,DFE-1216
Sep-15,,,DFE-1276
Sep-15,,,DFE-1060
Sep-15,,,DFE-1172
Sep-15,,,DFE-1205
Sep-15,,,DFE-1201
Sep-15,,,DFE-1003
Sep-15,,,DFE-1137
Sep-15,,,DFE-1001
Sep-15,,,DFE-1171
Sep-15,,,DFE-1279
Sep-15,,,DFE-1171
Sep-15,,,DFE-1102
Sep-15,,,DFE-1267
Sep-15,,,DFE-1019
Sep-15,,,DFE-1192
Sep-15,,,DFE-1062
Sep-15,,,DFE-1267
Sep-15,,,DFE-1072
Sep-15,,,DFE-1020
Sep-15,,,DFE-1081
Sep-15,,,DFE-1276
Sep-15,,,DFE-1075
Sep-15,,,DFE-1033
Sep-15,,,DFE-1281
Sep-15,,,DFE-1028
Sep-15,,,DFE-1081
Sep-15,,,DFE-1136
Sep-15,,,DFE-1025
Sep-15,,,DFE-1139
Sep-15,,,DFE-1227
Sep-15,,,DFE-1028
Sep-15,,,DFE-1022
Sep-15,,,DFE-1127
Sep-15,,,DFE-1156
Sep-15,,,DFE-1016
Sep-15,,,DFE-1260
Sep-15,,,DFE-1053
Sep-15,,,DFE-1142
Sep-15,,,DFE-1011
Sep-15,,,DFE-1133
Sep-15,,,DFE-1031
Sep-15,,,DFE-1072
Sep-15,,,DFE-1040
Sep-15,,,DFE-1127
Sep-15,,,DFE-1249
Sep-15,,,DFE-1216
Sep-15,,,DFE-1072
Sep-15,,,DFE-1183
Sep-15,,,DFE-1026
Sep-15,,,DFE-1173
Sep-15,,,DFE-1262
Sep-15,,,DFE-1005
Sep-15,,,DFE-1249
Sep-15,,,DFE-1035
Sep-15,,,DFE-1028
Sep-15,,,DFE-1020
Sep-15,,,DFE-1081
Sep-15,,,DFE-1011
Sep-15,,,DFE-1237
Sep-15,,,DFE-1064
Sep-15,,,DFE-1108
Sep-15,,,DFE-1187
Sep-15,,,DFE-1060
Sep-15,,,DFE-1243
Sep-15,,,DFE-1153
Sep-15,,,DFE-1154
Sep-15,,,DFE-1281
Sep-15,,,DFE-1260
Sep-15,,,DFE-1032
Sep-15,,,DFE-1002
Sep-15,,,DFE-1237
Sep-15,,,DFE-1205
Sep-15,,,DFE-1129
Sep-15,,,DFE-1003
Sep-15,,,DFE-1111
Sep-15,,,DFE-1148
Sep-15,,,DFE-1214
Sep-15,,,DFE-1156
Sep-15,,,DFE-1153
Sep-15,,,DFE-1192
Sep-15,,,DFE-1029
Sep-15,,,DFE-1242
Sep-15,,,DFE-1262
Sep-15,,,DFE-1192
Sep-15,,,DFE-1020
Sep-15,,,DFE-1072
Sep-15,,,DFE-1183
Sep-15,,,DFE-1183
