date,id,parentId,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
Sep-15,,OD552,Junior,,,Finance Officer,Data Exploitation Directorate,0,"29,068","37,291",Finance
Sep-15,,OD552,Junior,,,IT Manager,Data Exploitation Directorate,0,"29,068","37,291",Information Technology
Sep-15,,OD552,Junior,,,IT Manager,Data Exploitation Directorate,0,"23,367","30,483",Information Technology
Sep-15,,OD552,Junior,,,Senior IT Manager,Data Exploitation Directorate,0,"35,409","43,071",Information Technology
Sep-15,,OD552,Junior,,,Senior Project and Programme Manager,Data Exploitation Directorate,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD552,Junior,,,Senior Tax Officer,Data Exploitation Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD568,Junior,,,Senior IT Manager,Data Exploitation Directorate,0,"35,409","43,071",Information Technology
Sep-15,,OD103,Junior,,,Senior Communications Manager,Debt Management & Banking,0,"35,409","43,071",Communications
Sep-15,,OD277,Junior,,,Tax Support Officer,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD277,Junior,,,Senior Communications Manager,Debt Management & Banking,0,"47,903","61,898",Communications
Sep-15,,OD277,Junior,,,Senior Economist,Debt Management & Banking,0,"47,903","61,898",Economics
Sep-15,,OD277,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"47,903","61,898",Operational Delivery
Sep-15,,OD277,Junior,,,Senior Policy Adviser,Debt Management & Banking,0,"47,903","61,898",Policy
Sep-15,,OD277,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD277,Junior,,,Business Support,Debt Management & Banking,0,"29,068","37,291",Property and asset management
Sep-15,,OD277,Junior,,,Operational Manager,Debt Management & Banking,0,"29,068","37,291",Operational Delivery
Sep-15,,OD277,Junior,,,Banking Officer,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD277,Junior,,,Assistant Private Secretary,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD277,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD277,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD288,Junior,,,Banking Support Officer,Debt Management & Banking,0,"15,529","20,568",Finance
Sep-15,,OD288,Junior,,,Collector,Debt Management & Banking,0,"15,529","20,568",Operational Delivery
Sep-15,,OD288,Junior,,,Operations Support Officer,Debt Management & Banking,0,"15,529","20,568",Operational Delivery
Sep-15,,OD288,Junior,,,Tax Support Officer,Debt Management & Banking,0,"15,529","20,568",Tax Professionals
Sep-15,,OD288,Junior,,,Adviser,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD288,Junior,,,Banking Support Officer,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD288,Junior,,,Business Support,Debt Management & Banking,0,"18,415","24,012",Property and asset management
Sep-15,,OD288,Junior,,,Collector,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD288,Junior,,,Communications Support Officer,Debt Management & Banking,0,"18,415","24,012",Communications
Sep-15,,OD288,Junior,,,Compliance Support Caseworker,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD288,Junior,,,Contact Centre Adviser,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD288,Junior,,,Finance Support Officer,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD288,Junior,,,HR Support Officer,Debt Management & Banking,0,"18,415","24,012",Human Resources
Sep-15,,OD288,Junior,,,Legal Support officer,Debt Management & Banking,0,"18,415","24,012",Law
Sep-15,,OD288,Junior,,,Operational Researcher,Debt Management & Banking,0,"18,415","24,012",Operational Research
Sep-15,,OD288,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD288,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Other
Sep-15,,OD288,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD288,Junior,,,Procurement Support Officer,Debt Management & Banking,0,"18,415","24,012",Procurement
Sep-15,,OD288,Junior,,,Project and Programme Support Officer,Debt Management & Banking,0,"18,415","24,012",Programme and Project Management (PPM)
Sep-15,,OD288,Junior,,,Tax Support Officer,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD288,Junior,,,Team Leader,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD288,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"25,000","43,192",Operational Delivery
Sep-15,,OD288,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"58,935","74,581",Operational Delivery
Sep-15,,OD288,Junior,,,Senior Tax Officer,Debt Management & Banking,0,"58,935","74,581",Tax Professionals
Sep-15,,OD288,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"47,903","61,898",Operational Delivery
Sep-15,,OD288,Junior,,,Banking Officer,Debt Management & Banking,0,"29,068","37,291",Finance
Sep-15,,OD288,Junior,,,Operational Manager,Debt Management & Banking,0,"29,068","37,291",Operational Delivery
Sep-15,,OD288,Junior,,,Operational Manager,Debt Management & Banking,0,"29,068","37,291",Tax Professionals
Sep-15,,OD288,Junior,,,Policy Adviser,Debt Management & Banking,0,"29,068","37,291",Policy
Sep-15,,OD288,Junior,,,Tax Officer,Debt Management & Banking,0,"29,068","37,291",Tax Professionals
Sep-15,,OD288,Junior,,,Banking Officer,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD288,Junior,,,Caseworker,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD288,Junior,,,Finance Officer,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD288,Junior,,,HR Officer,Debt Management & Banking,0,"23,367","30,483",Human Resources
Sep-15,,OD288,Junior,,,IT Manager,Debt Management & Banking,0,"23,367","30,483",Information Technology
Sep-15,,OD288,Junior,,,Operational Manager,Debt Management & Banking,0,"23,367","30,483",Operational Delivery
Sep-15,,OD288,Junior,,,Personal Assistant,Debt Management & Banking,0,"23,367","30,483",Operational Delivery
Sep-15,,OD288,Junior,,,Tax Officer,Debt Management & Banking,0,"23,367","30,483",Tax Professionals
Sep-15,,OD288,Junior,,,Technical Adviser,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD288,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD288,Junior,,,Team Leader,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD289,Junior,,,Banking Support Officer,Debt Management & Banking,0,"15,529","20,568",Finance
Sep-15,,OD289,Junior,,,Operations Support Officer,Debt Management & Banking,0,"15,529","20,568",Operational Delivery
Sep-15,,OD289,Junior,,,Tax Support Officer,Debt Management & Banking,0,"15,529","20,568",Tax Professionals
Sep-15,,OD289,Junior,,,Adviser,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD289,Junior,,,Banking Officer,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD289,Junior,,,Banking Support Officer,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD289,Junior,,,Business Support,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD289,Junior,,,Finance Support Officer,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD289,Junior,,,HR Support Officer,Debt Management & Banking,0,"18,415","24,012",Human Resources
Sep-15,,OD289,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD289,Junior,,,Procurement Support Officer,Debt Management & Banking,0,"18,415","24,012",Procurement
Sep-15,,OD289,Junior,,,Support Investigation Officer,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD289,Junior,,,Tax Support Officer,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD289,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"58,935","74,581",Operational Delivery
Sep-15,,OD289,Junior,,,Senior Policy Adviser,Debt Management & Banking,0,"58,935","74,581",Policy
Sep-15,,OD289,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"58,935","74,581",Programme and Project Management (PPM)
Sep-15,,OD289,Junior,,,Manager,Debt Management & Banking,0,"47,903","61,898",Operational Delivery
Sep-15,,OD289,Junior,,,Senior Finance Manager,Debt Management & Banking,0,"47,903","61,898",Finance
Sep-15,,OD289,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"47,903","61,898",Operational Delivery
Sep-15,,OD289,Junior,,,Senior Policy Adviser,Debt Management & Banking,0,"47,903","61,898",Policy
Sep-15,,OD289,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD289,Junior,,,Team Leader,Debt Management & Banking,0,"47,903","61,898",Operational Delivery
Sep-15,,OD289,Junior,,,Banking Officer,Debt Management & Banking,0,"29,068","37,291",Finance
Sep-15,,OD289,Junior,,,IT Manager,Debt Management & Banking,0,"29,068","37,291",Information Technology
Sep-15,,OD289,Junior,,,Manager,Debt Management & Banking,0,"29,068","37,291",Tax Professionals
Sep-15,,OD289,Junior,,,Operational Manager,Debt Management & Banking,0,"29,068","37,291",Operational Delivery
Sep-15,,OD289,Junior,,,Policy Adviser,Debt Management & Banking,0,"29,068","37,291",Policy
Sep-15,,OD289,Junior,,,Project and Programme Manager,Debt Management & Banking,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD289,Junior,,,Analyst,Debt Management & Banking,0,"23,367","30,483",Information Technology
Sep-15,,OD289,Junior,,,Banking Officer,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD289,Junior,,,HR Officer,Debt Management & Banking,0,"23,367","30,483",Human Resources
Sep-15,,OD289,Junior,,,IT Manager,Debt Management & Banking,0,"23,367","30,483",Information Technology
Sep-15,,OD289,Junior,,,Operational Manager,Debt Management & Banking,0,"23,367","30,483",Operational Delivery
Sep-15,,OD289,Junior,,,Pacesetter Practitioner,Debt Management & Banking,0,"23,367","30,483",Operational Delivery
Sep-15,,OD289,Junior,,,Project and Programme Manager,Debt Management & Banking,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD289,Junior,,,Tax Officer,Debt Management & Banking,0,"23,367","30,483",Tax Professionals
Sep-15,,OD289,Junior,,,Private Secretary,Debt Management & Banking,0,"35,409","43,071",Human Resources
Sep-15,,OD289,Junior,,,Senior Banking Officer,Debt Management & Banking,0,"35,409","43,071",Finance
Sep-15,,OD289,Junior,,,Senior IT Manager,Debt Management & Banking,0,"35,409","43,071",Information Technology
Sep-15,,OD289,Junior,,,Senior Librarians/Information Specialists,Debt Management & Banking,0,"35,409","43,071",Other
Sep-15,,OD289,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD289,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD291,Junior,,,Operations Support Officer,Debt Management & Banking,0,"15,529","20,568",Operational Delivery
Sep-15,,OD291,Junior,,,Tax Support Officer,Debt Management & Banking,0,"15,529","20,568",Tax Professionals
Sep-15,,OD291,Junior,,,Adviser,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD291,Junior,,,Banking Support Officer,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD291,Junior,,,Business Support,Debt Management & Banking,0,"18,415","24,012",Property and asset management
Sep-15,,OD291,Junior,,,Communications Support Officer,Debt Management & Banking,0,"18,415","24,012",Communications
Sep-15,,OD291,Junior,,,Economist,Debt Management & Banking,0,"18,415","24,012",Economics
Sep-15,,OD291,Junior,,,Finance Support Officer,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD291,Junior,,,HR Support Officer,Debt Management & Banking,0,"18,415","24,012",Human Resources
Sep-15,,OD291,Junior,,,IT Support Officer,Debt Management & Banking,0,"18,415","24,012",Information Technology
Sep-15,,OD291,Junior,,,Manager,Debt Management & Banking,0,"18,415","24,012",Finance
Sep-15,,OD291,Junior,,,Manager,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD291,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD291,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Other
Sep-15,,OD291,Junior,,,Pacesetter Practitioner,Debt Management & Banking,0,"18,415","24,012",Other
Sep-15,,OD291,Junior,,,Research Officer,Debt Management & Banking,0,"18,415","24,012",Social Research
Sep-15,,OD291,Junior,,,Statistical Support Officer,Debt Management & Banking,0,"18,415","24,012",Statisticians
Sep-15,,OD291,Junior,,,Tax Support Officer,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD291,Junior,,,Team Leader,Debt Management & Banking,0,"18,415","24,012",Tax Professionals
Sep-15,,OD291,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"58,935","74,581",Operational Delivery
Sep-15,,OD291,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"47,903","61,898",Operational Delivery
Sep-15,,OD291,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD291,Junior,,,Banking Officer,Debt Management & Banking,0,"29,068","37,291",Finance
Sep-15,,OD291,Junior,,,Business Support,Debt Management & Banking,0,"29,068","37,291",Property and asset management
Sep-15,,OD291,Junior,,,IT Manager,Debt Management & Banking,0,"29,068","37,291",Information Technology
Sep-15,,OD291,Junior,,,Operational Manager,Debt Management & Banking,0,"29,068","37,291",Operational Delivery
Sep-15,,OD291,Junior,,,Policy Adviser,Debt Management & Banking,0,"29,068","37,291",Policy
Sep-15,,OD291,Junior,,,Tax Officer,Debt Management & Banking,0,"29,068","37,291",Tax Professionals
Sep-15,,OD291,Junior,,,Banking Officer,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD291,Junior,,,Business Support,Debt Management & Banking,0,"23,367","30,483",Property and asset management
Sep-15,,OD291,Junior,,,Communications Manager,Debt Management & Banking,0,"23,367","30,483",Communications
Sep-15,,OD291,Junior,,,Compliance Caseworker,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD291,Junior,,,Finance Officer,Debt Management & Banking,0,"23,367","30,483",Finance
Sep-15,,OD291,Junior,,,HR Officer,Debt Management & Banking,0,"23,367","30,483",Human Resources
Sep-15,,OD291,Junior,,,IT Manager,Debt Management & Banking,0,"23,367","30,483",Information Technology
Sep-15,,OD291,Junior,,,Operational Manager,Debt Management & Banking,0,"23,367","30,483",Operational Delivery
Sep-15,,OD291,Junior,,,Project and Programme Manager,Debt Management & Banking,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD291,Junior,,,Research Officer,Debt Management & Banking,0,"23,367","30,483",Social Research
Sep-15,,OD291,Junior,,,Tax Officer,Debt Management & Banking,0,"23,367","30,483",Tax Professionals
Sep-15,,OD291,Junior,,,Senior Banking Officer,Debt Management & Banking,0,"35,409","43,071",Finance
Sep-15,,OD291,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD291,Junior,,,Senior Policy Adviser,Debt Management & Banking,0,"35,409","43,071",Policy
Sep-15,,OD291,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD291,Junior,,,Senior Tax Officer,Debt Management & Banking,0,"35,409","43,071",Tax Professionals
Sep-15,,OD292,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD292,Junior,,,Senior Operational Researcher,Debt Management & Banking,0,"25,000","43,192",Operational Research
Sep-15,,OD292,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"58,935","74,581",Operational Delivery
Sep-15,,OD292,Junior,,,Senior Operational Researcher,Debt Management & Banking,0,"58,935","74,581",Operational Research
Sep-15,,OD292,Junior,,,Senior Policy Adviser,Debt Management & Banking,0,"58,935","74,581",Policy
Sep-15,,OD292,Junior,,,Senior HR manager,Debt Management & Banking,0,"47,903","61,898",Human Resources
Sep-15,,OD292,Junior,,,Senior IT Manager,Debt Management & Banking,0,"47,903","61,898",Information Technology
Sep-15,,OD292,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"47,903","61,898",Operational Delivery
Sep-15,,OD292,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD292,Junior,,,Senior Research Officer,Debt Management & Banking,0,"47,903","61,898",Social Research
Sep-15,,OD292,Junior,,,Senior Statistician,Debt Management & Banking,0,"47,903","61,898",Statisticians
Sep-15,,OD292,Junior,,,Finance Officer,Debt Management & Banking,0,"29,068","37,291",Finance
Sep-15,,OD292,Junior,,,IT Manager,Debt Management & Banking,0,"29,068","37,291",Information Technology
Sep-15,,OD292,Junior,,,Operational Manager,Debt Management & Banking,0,"29,068","37,291",Operational Delivery
Sep-15,,OD292,Junior,,,Operational Researcher,Debt Management & Banking,0,"29,068","37,291",Operational Research
Sep-15,,OD292,Junior,,,Personal Assistant,Debt Management & Banking,0,"29,068","37,291",Tax Professionals
Sep-15,,OD292,Junior,,,Policy Adviser,Debt Management & Banking,0,"29,068","37,291",Policy
Sep-15,,OD292,Junior,,,Tax Officer,Debt Management & Banking,0,"29,068","37,291",Tax Professionals
Sep-15,,OD292,Junior,,,HR Officer,Debt Management & Banking,0,"23,367","30,483",Human Resources
Sep-15,,OD292,Junior,,,Operational Manager,Debt Management & Banking,0,"23,367","30,483",Operational Delivery
Sep-15,,OD292,Junior,,,Personal Assistant,Debt Management & Banking,0,"23,367","30,483",Operational Delivery
Sep-15,,OD292,Junior,,,Tax Officer,Debt Management & Banking,0,"23,367","30,483",Tax Professionals
Sep-15,,OD292,Junior,,,Senior Analyst,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD292,Junior,,,Senior Analyst,Debt Management & Banking,0,"35,409","43,071",Statisticians
Sep-15,,OD292,Junior,,,Senior HR Manager,Debt Management & Banking,0,"35,409","43,071",Human Resources
Sep-15,,OD292,Junior,,,Senior IT Manager,Debt Management & Banking,0,"35,409","43,071",Information Technology
Sep-15,,OD292,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD292,Junior,,,Senior Operational Researcher,Debt Management & Banking,0,"35,409","43,071",Operational Research
Sep-15,,OD292,Junior,,,Senior Policy Adviser,Debt Management & Banking,0,"35,409","43,071",Policy
Sep-15,,OD292,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD377,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD453,Junior,,,Collector,Debt Management & Banking,0,"18,415","24,012",Programme and Project Management (PPM)
Sep-15,,OD453,Junior,,,Operations Support Officer,Debt Management & Banking,0,"18,415","24,012",Operational Delivery
Sep-15,,OD453,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"47,903","61,898",Operational Delivery
Sep-15,,OD453,Junior,,,Banking Officer,Debt Management & Banking,0,"29,068","37,291",Finance
Sep-15,,OD453,Junior,,,Operational Manager,Debt Management & Banking,0,"29,068","37,291",Operational Delivery
Sep-15,,OD453,Junior,,,Pacesetter Practitioner,Debt Management & Banking,0,"29,068","37,291",Other
Sep-15,,OD453,Junior,,,Project and Programme Manager,Debt Management & Banking,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD453,Junior,,,Tax Officer,Debt Management & Banking,0,"29,068","37,291",Tax Professionals
Sep-15,,OD453,Junior,,,Technical Support Officer,Debt Management & Banking,0,"29,068","37,291",Tax Professionals
Sep-15,,OD453,Junior,,,Trainer,Debt Management & Banking,0,"29,068","37,291",Operational Delivery
Sep-15,,OD453,Junior,,,Operational Manager,Debt Management & Banking,0,"23,367","30,483",Operational Delivery
Sep-15,,OD453,Junior,,,Project and Programme Manager,Debt Management & Banking,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD453,Junior,,,Manager,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD453,Junior,,,Senior IT Manager,Debt Management & Banking,0,"35,409","43,071",Information Technology
Sep-15,,OD453,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD453,Junior,,,Senior Policy Adviser,Debt Management & Banking,0,"35,409","43,071",Policy
Sep-15,,OD453,Junior,,,Senior Project and Programme Manager,Debt Management & Banking,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD453,Junior,,,Team Leader,Debt Management & Banking,0,"35,409","43,071",Other
Sep-15,,OD487,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"35,409","43,071",Operational Delivery
Sep-15,,OD527,Junior,,,Project and Programme Manager,Debt Management & Banking,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD563,Junior,,,Senior Operational Manager,Debt Management & Banking,0,"58,935","74,581",Operational Delivery
Sep-15,,OD279,Junior,,,Project and Programme Manager,Digital,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD281,Junior,,,Senior Project and Programme Manager,Digital,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD509,Junior,,,Senior IT Manager,Digital,0,"58,935","74,581",Information Technology
Sep-15,,OD509,Junior,,,Manager,Digital,0,"47,903","61,898",Information Technology
Sep-15,,OD509,Junior,,,Senior Communications Manager,Digital,0,"47,903","61,898",Communications
Sep-15,,OD509,Junior,,,Senior IT Manager,Digital,0,"47,903","61,898",Information Technology
Sep-15,,OD509,Junior,,,Team Leader,Digital,0,"47,903","61,898",Information Technology
Sep-15,,OD509,Junior,,,Business Support,Digital,0,"29,068","37,291",Property and asset management
Sep-15,,OD509,Junior,,,Communications Manager,Digital,0,"29,068","37,291",Communications
Sep-15,,OD509,Junior,,,IT Manager,Digital,0,"29,068","37,291",Information Technology
Sep-15,,OD509,Junior,,,Operational Manager,Digital,0,"29,068","37,291",Operational Delivery
Sep-15,,OD509,Junior,,,Project and Programme Manager,Digital,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD509,Junior,,,Communications Manager,Digital,0,"23,367","30,483",Communications
Sep-15,,OD509,Junior,,,IT Manager,Digital,0,"23,367","30,483",Information Technology
Sep-15,,OD509,Junior,,,Operational Manager,Digital,0,"23,367","30,483",Operational Delivery
Sep-15,,OD509,Junior,,,Project and Programme Manager,Digital,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD509,Junior,,,Business Manager,Digital,0,"35,409","43,071",Property and asset management
Sep-15,,OD509,Junior,,,Senior IT Manager,Digital,0,"35,409","43,071",Information Technology
Sep-15,,OD509,Junior,,,Senior Operational Manager,Digital,0,"35,409","43,071",Operational Delivery
Sep-15,,OD509,Junior,,,Senior Project and Programme Manager,Digital,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD509,Junior,,,Senior Tax Officer,Digital,0,"35,409","43,071",Tax Professionals
Sep-15,,OD528,Junior,,,IT Support Officer,Digital,0,"18,415","24,012",Information Technology
Sep-15,,OD528,Junior,,,Operations Support Officer,Digital,0,"18,415","24,012",Operational Delivery
Sep-15,,OD528,Junior,,,Tax Support Officer,Digital,0,"18,415","24,012",Tax Professionals
Sep-15,,OD528,Junior,,,Senior IT Manager,Digital,0,"58,935","74,581",Information Technology
Sep-15,,OD528,Junior,,,Senior IT Manager,Digital,0,"47,903","61,898",Information Technology
Sep-15,,OD528,Junior,,,Senior Statistician,Digital,0,"47,903","61,898",Statisticians
Sep-15,,OD528,Junior,,,Business Support,Digital,0,"29,068","37,291",Property and asset management
Sep-15,,OD528,Junior,,,IT Manager,Digital,0,"29,068","37,291",Information Technology
Sep-15,,OD528,Junior,,,Manager,Digital,0,"29,068","37,291",Information Technology
Sep-15,,OD528,Junior,,,Manager,Digital,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD528,Junior,,,Operational Manager,Digital,0,"29,068","37,291",Operational Delivery
Sep-15,,OD528,Junior,,,Business Support,Digital,0,"23,367","30,483",Property and asset management
Sep-15,,OD528,Junior,,,IT Manager,Digital,0,"23,367","30,483",Information Technology
Sep-15,,OD528,Junior,,,Operational Manager,Digital,0,"23,367","30,483",Operational Delivery
Sep-15,,OD528,Junior,,,Project and Programme Manager,Digital,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD528,Junior,,,Statistician,Digital,0,"23,367","30,483",Statisticians
Sep-15,,OD528,Junior,,,Tax Officer,Digital,0,"23,367","30,483",Tax Professionals
Sep-15,,OD528,Junior,,,Senior IT Manager,Digital,0,"35,409","43,071",Information Technology
Sep-15,,OD528,Junior,,,Senior Operational Manager,Digital,0,"35,409","43,071",Operational Delivery
Sep-15,,OD528,Junior,,,Senior Project and Programme Manager,Digital,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD569,Junior,,,IT Support Officer,Digital,0,"18,415","24,012",Information Technology
Sep-15,,OD569,Junior,,,Senior IT Manager,Digital,0,"58,935","74,581",Information Technology
Sep-15,,OD569,Junior,,,Senior Project and Programme Manager,Digital,0,"58,935","74,581",Programme and Project Management (PPM)
Sep-15,,OD569,Junior,,,Senior Tax Officer,Digital,0,"58,935","74,581",Tax Professionals
Sep-15,,OD569,Junior,,,Team Leader,Digital,0,"58,935","74,581",Information Technology
Sep-15,,OD569,Junior,,,Senior HR manager,Digital,0,"47,903","61,898",Human Resources
Sep-15,,OD569,Junior,,,Senior IT Manager,Digital,0,"47,903","61,898",Information Technology
Sep-15,,OD569,Junior,,,Senior Operational Manager,Digital,0,"47,903","61,898",Operational Delivery
Sep-15,,OD569,Junior,,,Senior Project and Programme Manager,Digital,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD569,Junior,,,Business Support,Digital,0,"29,068","37,291",Property and asset management
Sep-15,,OD569,Junior,,,IT Manager,Digital,0,"29,068","37,291",Information Technology
Sep-15,,OD569,Junior,,,Operational Manager,Digital,0,"29,068","37,291",Operational Delivery
Sep-15,,OD569,Junior,,,Pacesetter Practitioner,Digital,0,"29,068","37,291",Other
Sep-15,,OD569,Junior,,,Project and Programme Manager,Digital,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD569,Junior,,,Communications Manager,Digital,0,"23,367","30,483",Communications
Sep-15,,OD569,Junior,,,IT Manager,Digital,0,"23,367","30,483",Information Technology
Sep-15,,OD569,Junior,,,Operational Manager,Digital,0,"23,367","30,483",Operational Delivery
Sep-15,,OD569,Junior,,,Analyst,Digital,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD569,Junior,,,Senior Communications Manager,Digital,0,"35,409","43,071",Communications
Sep-15,,OD569,Junior,,,Senior IT Manager,Digital,0,"35,409","43,071",Information Technology
Sep-15,,OD569,Junior,,,Senior Operational Manager,Digital,0,"35,409","43,071",Operational Delivery
Sep-15,,OD569,Junior,,,Senior Project and Programme Manager,Digital,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD588,Junior,,,Communications Support Officer,Digital,0,"18,415","24,012",Communications
Sep-15,,OD588,Junior,,,IT Support Officer,Digital,0,"18,415","24,012",Information Technology
Sep-15,,OD588,Junior,,,Operational Researcher,Digital,0,"18,415","24,012",Operational Research
Sep-15,,OD588,Junior,,,Senior IT Manager,Digital,0,"58,935","74,581",Information Technology
